username,judul video,text,tanggal publish
@syafnipariha1295,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Bismillah semoga kali ini bisa terwujud punya hp baru , karna terakhir gnti hp 2017 smpe skrg msih di pertahankan walaupun udh gk karuan rasanya ..",2024-09-23T17:09:03Z
@Dendahidayatuloh...,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"NONTON IPHONE KELUARAN TERBARU. NONTON PAKE HP XIOMAY BATAGOR,OTW BELI LAH BELI GORENGAN MAKSUD NYA 🥺",2024-09-23T17:02:37Z
@AndreasParulian72,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Jadi cukainya brapaa,2024-09-23T16:37:26Z
@SyifaDzikron,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Berapa cukainya😹😹,2024-09-23T16:28:16Z
@LaodemuhammadKaisar,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,buat rating hp lai dong bang,2024-09-23T16:20:27Z
@adinksumrahadi4207,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"woi.. itu kepake bangetlah tombol kameranya disitu, 19:40, si geblek ngomong: ""kaya agak percuma"", padahal itu ngebantu banget tombol kamera disitu. nyesel saya nonton video ini sampe durasi itu.",2024-09-23T16:20:25Z
@fernandosarindat3903,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,michat dan hotel pasti bakalan rame dahh,2024-09-23T16:16:15Z
@adhipriyanto7996,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Murah juga,2024-09-23T15:56:08Z
@icha0n0aname77,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Oppo A18 
Chipset A18 bionic 😂",2024-09-23T15:54:14Z
@nicochrisna8438,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Liat review iphone 16 di hp android 😂,2024-09-23T15:53:16Z
@RizkiRiadi44,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Semoga saya gak mau beli hp ini,2024-09-23T15:46:16Z
@endangsrilestari5464,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kamera kontrol bakal ditembak sama oppo realme dan vivo,2024-09-23T15:38:01Z
@ArenaEdukasi,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim yg nunggu redmi ngeluarin hp yg banhak tombol2nya 😂,2024-09-23T15:23:36Z
@asancs3020,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kok ga ada yg jualan kopi keliling ya 😁,2024-09-23T15:18:37Z
@Irfannnnnn12,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Worthit gk bang ip15 pm ke 16 pm?,2024-09-23T15:14:41Z
@muhammadhabil3247,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Masih setia sama Iphone 8  😊,2024-09-23T15:07:41Z
@nurshabrina2856,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Lensa kamera belakang tu perlu dikasih pelindung apa ngga sih? Kadang malah takut gores kalo wkt masang ada debu, takut ngganggu juga wkt ambil foto/video.",2024-09-23T15:06:05Z
@uchihajessen8923,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Iphone 16 adiknya Oppo A18,2024-09-23T15:00:03Z
@EkaAnggaSaputra-d8h,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Indonesia bgt bang unboxing-nya 😂,2024-09-23T14:56:41Z
@alya_a.n.s,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,nunggu iphone 16 promax seharga 3 jt an😂😂😂,2024-09-23T14:55:10Z
@MasRuhin-l4q,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Cukai bea cukai😂,2024-09-23T14:52:19Z
@fansboruto4249,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,masih stay di ip 11 di era gempuran ip 16🗿,2024-09-23T14:49:15Z
@adeansahputra1237,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,ngikutin gaya samsung kamera iphone,2024-09-23T14:42:21Z
@shincelo4366,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Sudah kekumpul uang 19jt buat ipon😂 hasil motong uang jajan,selama 3 bulan 😅😅",2024-09-23T14:37:37Z
@Vleomoto,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"akhirnya selama ini cuma liat beli kagak, skrg aku lg nntn sambil preorder... thank God",2024-09-23T14:35:52Z
@Mnfiqi,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bagi satu bang,2024-09-23T14:34:45Z
@anggaubuzz6912,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Duh makin tambah bingung nih, mau beli ip16 pro, samsung s24 ultra atau google pixel, karena memang ga ada duit buat belinya 😂😂",2024-09-23T14:23:59Z
@AnakDagang-ol3ow,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Mimpi ku saat ini beli iphone belum terwujud,karena uang gak ada😂",2024-09-23T14:19:41Z
@ririn1083,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Nunggu tahun 2035. Siapa tau udh 5jeti hrganya 😩😂,2024-09-23T13:45:14Z
@Kasparovv40,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Saya melihat.. tidak ada perubahan berarti😮,2024-09-23T13:44:02Z
@ChannelKaraoke8246,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,gila lingkungan nya bersih banget,2024-09-23T13:34:44Z
@dikkichandra1512,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ini layar hp gw yg buriq atau emang kamera ip nya yg buriq dah,2024-09-23T13:34:24Z
@yusufbukanucuf16,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Kameranya napa begitu ya, kek kureng 😫",2024-09-23T13:30:29Z
@baniachmadofficial,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Hai bani disini 😂,2024-09-23T13:20:56Z
@andrearshavinaa355,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Siap jadi joki nya aja 😂 dari singapore ke batam.,2024-09-23T13:09:28Z
@Mamama-w1p,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Alhamdulillah udah kebeli juga iPhone 16 nya......


Bang David 😂😂",2024-09-23T12:57:47Z
@DutaSeblak-e3r,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Mirip iPhone 11,2024-09-23T12:51:13Z
@anzleleymayanurohma6521,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,beli iphone kayak beli cimol 😢,2024-09-23T12:50:09Z
@muhamadraffizraffizraffiz3788,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Bnyak duit beli it singapore,malaysia pn ada kn",2024-09-23T12:46:05Z
@NurHidayat-zh5lz,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Cukai... 😅,2024-09-23T12:45:38Z
@zaynvyannotv,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,hati hati dikasih peledakkkkkk,2024-09-23T12:41:40Z
@omicron131,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kak kamera hp iphone 15 pro pakai anti gores kah,2024-09-23T12:40:40Z
@Pemancing_Amatiran,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Mantap min,iphone 12 sudah mulai menjadul min 🫣🤣🤣🤣✌🏻✌🏻✌🏻",2024-09-23T12:35:56Z
@alyprakasa1854,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"iPhone 16 sudah rilis
Tapi saya masih nonton vidio ini pake redmi 5 plus yg di rekomendasikan david 6 tahun lalu 😂😂😂😂😂",2024-09-23T12:34:14Z
@wangelpol,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Dari segi bentuk masih belum ada perubahan, kayaknya sama, samsung terbaru juga tidak banyak perubahan dalam segi desain.",2024-09-23T12:33:22Z
@marsanmarsan1933,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Beli : ✖️
Nonton : ✔️",2024-09-23T12:26:47Z
@Daldicky,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Organ tubuh mana lagi yg dijual 😢,2024-09-23T12:26:36Z
@tonifar4246,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Jadi berapa bayar cukai nya atau daftar imei nya??? Penasaran,2024-09-23T12:24:16Z
@zakariahamsah4314,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tim Nonton ngak sabar
Nungguin Rilis Launching 
iPhone 100 ProMax 🗿🗿🗿",2024-09-23T12:15:45Z
@ranggajuliansyahhh,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,.,2024-09-23T12:15:08Z
@nursafingan7601,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Iphone 16 series udah launching, Alhamdulillah uang udah cukup buat beli kuota untuk nonton video unboxing ini🥰🥰",2024-09-23T12:11:25Z
@alfiana3781,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Beli iphone kek beli kuaci 🗿,2024-09-23T12:09:13Z
@ammadiz,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Doooh msh yg 12😅,2024-09-23T12:08:35Z
@agoyytzyyy,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"HARUS JUAL APA LAGI INI🫠





ucap seorang (bukan gua)",2024-09-23T12:02:53Z
@raiisayumna08,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,hasil foto 16 pro kok kaya ga nampak bgt warnanya yaa.. kek kurang kereng gt warnanya,2024-09-23T12:01:34Z
@sukmastd9940,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Huawei dong bang,2024-09-23T12:00:49Z
@yuviandrian7174,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Kenapa ya iphone yg keluaran ibox selalu gak bisa baca wifi 5g, tetapi iphone yg keluaran inter bisa baca wifi 5g ?",2024-09-23T11:59:11Z
@muhammadhifzon5824,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Plis gue ga salah denger kan bang di menit ke 5:13 😂,2024-09-23T11:53:08Z
@BatamNagoya-t1f,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,tontonan wajib 😂,2024-09-23T11:53:05Z
@DimasPramujaa,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,iPhone 16 pro max vs iPhone 14 pro max atau 15 pro max bang tes kamera perbedaan,2024-09-23T11:49:43Z
@AnakAyahDenny,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Buat harga 25 jt berasa gak dapet apa2 dari iphone dengan marak dan keras nya persaingan teknologi, malah biasa aja jadinya gitu😢",2024-09-23T11:49:03Z
@helmiazis829,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"bayar cukai ya bg..jangan kayak si Kaezang, abis blanja2 ke amrik...kabur nya lwt bandara via private jet",2024-09-23T11:43:08Z
@yaumuliqbalakhirmahardika1518,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kamera kon apa bg??,2024-09-23T11:42:30Z
@u.goficiall3752,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bismillahh thn 2025 bisa kebeli 🤲🤲aaminn,2024-09-23T11:40:59Z
@anandavitra,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,mau beli iphone 13 aja masih perjuangan ini😂,2024-09-23T11:33:07Z
@HYBRI_OFFICIAL,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"nonton aja dulu , beli kagak",2024-09-23T11:31:04Z
@Wandiforester-r4y,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,David pakai kamera apa ya? Ada yang bisa jawab ngak sih,2024-09-23T11:28:15Z
@DidikSugihartoWijayaKusumaChan,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim  pengangguran hadir walau nonton dlu nanti tetap akan beli,2024-09-23T11:15:42Z
@jakasentosa3584,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,pas balik ke Indonesia kena pajak dong bang?,2024-09-23T11:14:49Z
@SkyNadGaming,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5:12 bentar.. kamera apa tadi abang bilang 😂😂😂😂,2024-09-23T11:08:33Z
@SevenFivez,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Yg lain ngilangin tombol tombolan dia nambah tombol,2024-09-23T10:46:44Z
@AnggaJanuWardana,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Allhahumma solliala sayyidina Muhammad 🤲,2024-09-23T10:43:19Z
@24.rizalpratama92,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5:12 kamera apa bang?😂,2024-09-23T10:38:59Z
@donipamungkas,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"gk tau knp dr dulu suka bgt sama yg series plus ,mau dr 14,15 suka aja sama itu, kepengan beli cuma kudu tabung extra lg🙃",2024-09-23T10:38:32Z
@mongriongliejacksonemaxo8043,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,kok gk ada perubahan ya koh davit Iphone 14 .15 . sampai 16,2024-09-23T10:24:16Z
@AzrilFirmansyah-x9e,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,pernah nemuin msbrew gk bang,2024-09-23T10:15:04Z
@ryuuukiii___,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,nonton ini pake ip 7😢,2024-09-23T10:13:31Z
@kiryuos,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Apple store di indo ya dicuri cewe jir,2024-09-23T10:08:17Z
@zakkybadak4145,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Gaji gua sebulan kembali 5juta doank,2024-09-23T10:03:37Z
@Annnr99,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Alhamdulillah nonton ini masih make iPhone 11 pro bersyukur aj☺️,2024-09-23T09:59:47Z
@Home_New,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,tim yang nunggu apple 17 😑,2024-09-23T09:53:14Z
@holyyoutube6760,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,mahal tapi B aja,2024-09-23T09:48:15Z
@adhyalkindi89,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Gak bakal ada apple store di Indonesia kalo tidak ada kepastian hukum. Tim yang gak pakai Iphone.,2024-09-23T09:43:35Z
@IkbalKenzi-j1r,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Lu kerja apa bg duit nya kagak abis abis🗿,2024-09-23T09:34:44Z
@HasanBasri-d3p,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,iPhone 25 full keypad charger pake Nokia !! Layar warna kuning,2024-09-23T09:31:30Z
@dfrz2720,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kenapa ya iPhone ga ngikutin perkembangan Android,2024-09-23T09:29:51Z
@mzhadykidal4434,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Pakai Ip 15 Pro sangat menikmati ios nya...aplgi ios 18.1 nya beh membantu sekali,2024-09-23T09:26:25Z
@tompaguci,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ironis negara sebesar Indonesia cuma jadi tempat jualan aja oleh Apple....selalu menghindar untuk tanam investasi pabrik atau toko resmi...,2024-09-23T09:22:39Z
@siiomeng,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Siapa di sini selain saya yang masih stak di ip13 besmodel☝️,2024-09-23T09:20:58Z
@Juragan77-m8z,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Mending itel bang😢,2024-09-23T09:12:38Z
@ameliaananda3193,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,tapi model kamera nya lebih lucu ya g 16 simple gitu,2024-09-23T09:11:16Z
@tegarhrs___9122,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Yaallah pengen iphone 13 🥺🥺🥺,2024-09-23T09:04:15Z
@brewokasmr,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,20 Jeti port USB nya jahahahahahahaja 🦁,2024-09-23T09:03:56Z
@MahasiswaSukses,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Nunggu 5jt,2024-09-23T08:56:17Z
@aimanft7465,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Apple store bakal susah masuk Indonesia malahan di Malaysia yng deket banget ama Singapore aja udah ada apple store nya sendiri😢,2024-09-23T08:55:52Z
@aldie3103,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,01:26 kek beli gorengan,2024-09-23T08:54:30Z
@KelinciOke,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kapan rilis di indo ya? DAH gasabar pengen beli yg  seri Pro🤤🤤,2024-09-23T08:40:14Z
@kodi4535,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"hp iphone baru

hanyavdi singapura",2024-09-23T08:35:43Z
@Djdodikyete,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Hotel auto penuh deh sekarang,2024-09-23T08:23:10Z
@hellotacha3164,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tpi ga tertarik kali ini😢😢😢 yaudahlah setia sm 15pm aja, nunggu 17 aja wkwk",2024-09-23T08:10:17Z
@ENTERTMOUNTAINMENT,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Nonton dari Seri 12 Sampai 16, belum bisa beli 😂",2024-09-23T08:08:07Z
@permaskanoman278,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Udah 16 aje,2024-09-23T08:05:56Z
@Gintchu,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ciiieee Mr David Langsung OTW Singapur 🤣🤣🤣,2024-09-23T07:57:50Z
@cmtv2023,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Setelah ini Unboxing Huawei Lipat 3 Bang. Sangat suka banget kalau Bang David yg MereView.,2024-09-23T07:44:31Z
@dimasromifirmansyah5167,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Nggak ada perubahan significant, bye bye iphone.. huawei trifold aja deh",2024-09-23T07:43:44Z
@vandydarma4590,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim yg setiap release Iphone terbaru selalu mengharapkan untuk membeli Iphone series yg akan datang. siklus terus berulang,2024-09-23T07:42:50Z
@ainulikhwan4568,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,review mu terlalu jujur bang😂,2024-09-23T07:40:20Z
@Album_anime1,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Lebih bagus ippon 16 pro max atau Samsung s24 ultra,2024-09-23T07:34:23Z
@Puadpuadpuad,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tim nnton dulu, baru beli klo mampu 😭😂",2024-09-23T07:17:45Z
@ahmadindragunawan6913,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Berapa cukai nya bang,2024-09-23T07:16:16Z
@TGstvincent,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,oh ya cukainya brp  bang David ? share dong.,2024-09-23T07:15:35Z
@kielconstantine,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ditunggu video bayar pajak ke cukai di airport cgk nya. Sama dapet GST return jg kan 😼,2024-09-23T07:13:16Z
@mnylnime7937,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5:12 yakin bang itu ga typo💀?,2024-09-23T07:10:11Z
@wiharto8265,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Harganya bikin kantong jebolll.....😁🤭,2024-09-23T07:09:27Z
@henxyrestu2455,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,tahun depan ada tambah tombol self destruction,2024-09-23T06:56:51Z
@ariemetaaa,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Bang Menit 5.12 - 5.13 ,, udah di dengerin pake speed 0.25 tetep R nya ga kedengeran.. :)",2024-09-23T06:54:44Z
@72054589,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Warna di ip 15 base model aja buatku gak begitu menarik karena pucat2. Yg 16 base model malah kayak gitu desain dan modelnya😢😢. Paling wow emang ip 13. Desain sama warna emang eye catching banget😊,2024-09-23T06:53:50Z
@FijarMustakim,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5:12 ngomong apsih?,2024-09-23T06:47:20Z
@zaldyvk6960,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ngumpul sini hp layar retak😢,2024-09-23T06:42:51Z
@AGUS-KAWANKULINER,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kapan bisa beliiii beginian ya😊,2024-09-23T06:42:06Z
@dzakwanabduqais7820,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"4:20 klo menurut saya malah bagusan doff, klo dibikin glossy jadi norak warna ultramarine nya, malah lbh mature yang doff (frosted) kdn agak ngga mencolok dan lbh calm, dan juga ngga cemong",2024-09-23T06:39:34Z
@FauziBima-pp2oo,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,16:17 liat cwe teriak😂,2024-09-23T06:36:53Z
@FauziBima-pp2oo,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Dari 2018 nonton bg dafid😂 pertama beli hp samsung j2prime😂,  ganti hp vivo, 2024, ganti ke redmi note 11 S",2024-09-23T06:35:22Z
@tudemerta,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tidak ada Apple Store resmi di Indonesia karena regulasi lokal yang ketat, seperti persyaratan lokal untuk barang elektronik impor. Selain itu, Apple memprioritaskan pasar dengan daya beli lebih tinggi dan memilih menjual melalui reseller resmi seperti iBox, sehingga menghindari kompleksitas mengelola toko ritel langsung.",2024-09-23T06:29:25Z
@rizkyfauzy7562,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Nonton pake ip13 aja udah bersyukur banget,2024-09-23T06:28:50Z
@YuyunWahyuni-yk6cn,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Otw beli 3bln lagi,2024-09-23T06:27:02Z
@faisalrix,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tim yang nonton video review sambil komat kamit mulutnya , berdoa ""SEMOGA GUA BISA DAPET IPHONE 16 PRO TAHUN INI"" 😂😂😂",2024-09-23T06:19:09Z
@nandaip11,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tunggu pas harganya 6 jutaan baru beli 😊,2024-09-23T06:16:53Z
@teknisioffice-e6d,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,12:51 Bukan buat LU WKWKWK langsung ditegasin,2024-09-23T06:08:45Z
@afact.1,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"gw bingung mau ambil yang 15 pro atau 16 pro, secara harga udh beda 8 jutaan jir😔",2024-09-23T06:04:58Z
@Erland-24,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Membeli hp dengan model yg sama tiap tahun 😂 menyedihkan,2024-09-23T06:01:20Z
@al_rasyid21,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Udh kluar ipong 16 aja, tapi masih blom bisa kebeli series sebelumnya 🥲😭 semisqueen itu kah kerja di indo, ya ampun",2024-09-23T05:59:55Z
@AliBaba-vs1ti,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Gak bisa kebeli, nonton aja karena penasaran sama bazzelnya",2024-09-23T05:55:59Z
@cicimlbbnew,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Cuma bisa nonton,2024-09-23T05:53:26Z
@pirdausgunawan6787,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,konsep pengambilan gambarnya sama kaya peluncuran iPhone16 gerak halus,2024-09-23T05:51:12Z
@alfanhidayat99,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,android sudah dari jaman dulu buka kamera tinggal klik 2x tombol power,2024-09-23T05:50:11Z
@afif1024,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bang elu adenya raditya dika kha?,2024-09-23T05:50:09Z
@kaysamahirahofficial7907,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,MasyaAllah #4 di trending  keren banget review nya kk. Alhamdulillah baru kesampean beli ip 11 😊,2024-09-23T05:49:02Z
@haris6523,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tolong lanjutin sampe sisa satu kamera aja, bisa lgsung jdi pilihan gw kalo mau up hp dan migrasi",2024-09-23T05:46:20Z
@exploreid9145,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Sepanjang video cuma bisa ketawa dengan perbedaan iphone terbaru ini. Sudah lebih baik karena ada kontrol kamera. Tapi sayangnya masih harus ada sentuhan jari. Sepertinya tidak ada gunanya, karena harus tetap pegang perangkatnya juga",2024-09-23T05:31:30Z
@LinaAprilia-s2z,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,di kasi gratis bg sumph beli smpe dua 😭,2024-09-23T05:31:14Z
@aminabilaputri7133,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Harga tu dua hape sama ama harga tanah 72m"" yg gue belii secara cicil 6 bulan🥲",2024-09-23T05:24:24Z
@Bang_Kumiz,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tim nonton pake Samsung A15,kalian pake apa😂",2024-09-23T05:15:26Z
@Bang_Kumiz,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"3:52 ngetok hp udah kaya ngetok pintu,emang beda yang banyak duit😂",2024-09-23T05:14:00Z
@embunpagi1689,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,mung bisa nyawang.. belum mampu beli😂,2024-09-23T05:12:34Z
@AyenLesnussa,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Diketok ketok bah hp nya yang iphone 16 plus sultan emang sultan abang yang 1 ini1233,2024-09-23T05:12:07Z
@ansbadoon2281,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,25 jt buat di getok²😅,2024-09-23T04:51:22Z
@ramapaath,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"w salah denger ga sih di menit 5:10 bang kon,,,,,,",2024-09-23T04:47:31Z
@nurcilegon,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Allahumma sholli ala sayyidina muhammad 😌 sholawat aja dulu,2024-09-23T04:46:55Z
@yoshuakrisna1987,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Perasaan baru aja iPhone 15 rilis udh rilis aja lagi iPhone 16 aple bener bener sih gk Sampek 1 tahun udh keluar lagi yg baru,2024-09-23T04:39:58Z
@theark7728,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Peran kita hanya menonton...cukup,2024-09-23T04:31:18Z
@amaliaseptiani9260,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,aku kaget loh di ketok hp nya ..,2024-09-23T04:27:13Z
